index,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
1706,92,1,0,0,0,196.5,82,33.41,190.0,89,16.15,163.2,99,7.34,10.8,2,2.92,2
4009,57,1,0,0,0,202.0,100,34.34,168.9,90,14.36,231.8,119,10.43,3.4,4,0.92,1
602,103,3,0,1,36,87.2,92,14.82,169.3,110,14.39,166.7,80,7.5,10.9,5,2.94,6
2018,157,1,1,0,0,180.4,123,30.67,194.0,98,16.49,227.3,88,10.23,8.4,5,2.27,0
4207,110,1,0,0,0,170.1,87,28.92,216.6,98,18.41,225.0,88,10.13,10.8,3,2.92,2
3086,142,0,1,1,23,102.2,103,17.37,229.7,110,19.52,176.3,100,7.93,9.0,4,2.43,1
3227,88,0,0,0,0,192.6,96,32.74,184.0,92,15.64,173.6,113,7.81,8.8,6,2.38,2
3795,114,0,0,0,0,139.8,152,23.77,215.9,76,18.35,96.9,111,4.36,7.9,10,2.13,2
988,67,3,0,1,35,245.4,89,41.72,148.2,102,12.6,274.0,136,12.33,7.5,6,2.03,1
1037,86,0,0,0,0,126.3,115,21.47,168.8,112,14.35,154.6,95,6.96,9.8,7,2.65,2
968,129,1,0,0,0,168.4,117,28.63,217.1,129,18.45,81.6,100,3.67,11.8,7,3.19,1
2982,90,0,0,0,0,160.9,97,27.35,136.4,46,11.59,209.0,121,9.4,9.1,4,2.46,2
3983,87,1,1,0,0,128.9,71,21.91,281.9,91,23.96,209.1,100,9.41,9.9,4,2.67,0
1763,100,1,0,0,0,131.1,108,22.29,176.2,81,14.98,89.7,81,4.04,4.3,4,1.16,1
3014,127,3,0,0,0,211.1,62,35.89,235.2,143,19.99,227.5,66,10.24,15.6,3,4.21,2
2836,63,1,0,1,32,218.9,124,37.21,214.3,125,18.22,260.3,120,11.71,12.9,3,3.48,1
2718,93,0,0,1,22,306.2,123,52.05,189.7,83,16.12,240.3,107,10.81,11.7,2,3.16,0
639,122,1,1,0,0,230.9,132,39.25,243.2,99,20.67,182.4,57,8.21,11.0,2,2.97,0
1566,67,3,0,0,0,109.1,134,18.55,142.3,76,12.1,91.2,86,4.1,10.9,5,2.94,2
2313,86,0,0,0,0,148.2,71,25.19,285.1,91,24.23,166.4,155,7.49,6.2,3,1.67,2
1682,101,0,0,1,16,118.9,112,20.21,228.3,97,19.41,180.1,111,8.1,8.2,5,2.21,2
2557,101,1,0,0,0,118.6,89,20.16,199.6,97,16.97,53.3,61,2.4,11.5,5,3.11,1
1107,45,3,0,0,0,78.6,106,13.36,187.3,110,15.92,184.2,111,8.29,7.4,5,2.0,1
855,13,1,0,0,0,146.4,74,24.89,148.5,92,12.62,216.7,96,9.75,11.3,3,3.05,1
2258,188,1,1,1,26,198.8,115,33.8,166.6,67,14.16,198.5,118,8.93,14.4,3,3.89,1
1848,41,3,0,0,0,182.1,89,30.96,211.5,104,17.98,207.4,124,9.33,6.8,1,1.84,1
4025,137,3,0,0,0,111.8,106,19.01,281.9,89,23.96,233.0,93,10.49,11.5,4,3.11,4
1482,146,3,0,0,0,189.3,77,32.18,155.9,128,13.25,186.0,83,8.37,7.4,3,2.0,0
2880,169,0,0,1,22,149.1,103,25.35,207.2,91,17.61,265.4,92,11.94,11.4,7,3.08,2
4027,132,1,0,0,0,164.0,112,27.88,243.6,80,20.71,155.5,122,7.0,10.2,4,2.75,1
1204,37,1,0,1,20,264.7,81,45.0,216.5,110,18.4,210.7,102,9.48,10.4,7,2.81,0
4146,133,1,0,0,0,165.9,98,28.2,161.9,110,13.76,208.9,120,9.4,11.2,11,3.02,2
3190,56,1,0,0,0,225.9,52,38.4,242.0,69,20.57,144.5,68,6.5,11.7,3,3.16,0
2414,125,1,0,0,0,224.9,102,38.23,143.8,87,12.22,198.9,105,8.95,8.0,2,2.16,0
538,131,1,0,1,39,69.1,122,11.75,101.3,136,8.61,104.8,94,4.72,9.1,4,2.46,0
1509,130,0,0,0,0,127.0,102,21.59,206.9,107,17.59,231.7,99,10.43,6.1,6,1.65,0
827,64,1,1,0,0,346.8,55,58.96,249.5,79,21.21,275.4,102,12.39,13.3,9,3.59,1
3495,132,0,1,1,21,223.4,89,37.98,193.2,105,16.42,226.2,85,10.18,7.7,5,2.08,3
3628,173,0,0,0,0,128.6,108,21.86,248.3,92,21.11,130.1,115,5.85,10.4,2,2.81,4
677,123,3,0,0,0,194.0,118,32.98,242.0,114,20.57,146.3,108,6.58,12.1,4,3.27,1
617,67,3,0,1,20,230.6,40,39.2,189.1,58,16.07,162.2,115,7.3,9.4,2,2.54,1
3524,98,3,0,0,0,198.6,92,33.76,349.4,99,29.7,221.7,83,9.98,7.3,6,1.97,2
3308,154,1,0,1,14,183.0,113,31.11,187.0,144,15.9,181.1,112,8.15,10.2,3,2.75,1
2003,71,1,0,0,0,104.0,92,17.68,197.0,125,16.75,110.1,123,4.95,14.6,8,3.94,0
592,69,3,0,0,0,195.3,70,33.2,216.7,108,18.42,259.9,119,11.7,12.5,4,3.38,3
3113,85,3,0,0,0,133.3,107,22.66,185.0,101,15.73,289.0,99,13.01,9.1,4,2.46,3
2070,88,1,0,0,0,55.6,65,9.45,242.7,121,20.63,176.3,134,7.93,11.3,4,3.05,0
3135,59,1,0,0,0,128.7,85,21.88,169.8,121,14.43,207.3,98,9.33,10.5,4,2.84,3
3475,109,3,0,0,0,150.6,106,25.6,147.4,108,12.53,173.2,109,7.79,9.5,5,2.57,1
1990,61,1,0,0,0,188.9,105,32.11,153.6,116,13.06,213.3,106,9.6,10.2,2,2.75,2
2830,74,1,0,1,25,234.4,113,39.85,265.9,82,22.6,241.4,77,10.86,13.7,4,3.7,0
342,76,1,0,0,0,169.5,77,28.82,124.0,87,10.54,219.4,92,9.87,10.0,3,2.7,0
1743,9,1,0,1,16,88.5,87,15.05,178.8,108,15.2,228.7,96,10.29,11.5,3,3.11,2
736,122,3,0,1,33,270.8,96,46.04,220.4,110,18.73,169.9,104,7.65,11.8,8,3.19,4
457,44,3,0,0,0,288.1,112,48.98,258.0,92,21.93,192.4,90,8.66,10.2,4,2.75,3
1888,97,1,0,1,24,176.1,109,29.94,159.4,81,13.55,269.1,94,12.11,12.1,9,3.27,0
3324,79,1,0,0,0,187.3,108,31.84,177.1,72,15.05,269.2,135,12.11,9.5,3,2.57,3
3914,128,3,0,0,0,212.4,118,36.11,148.6,108,12.63,214.8,98,9.67,9.8,5,2.65,1
844,181,0,0,0,0,143.3,91,24.36,195.5,58,16.62,223.3,95,10.05,6.0,7,1.62,1
4228,96,0,0,0,0,102.1,74,17.36,93.7,88,7.96,236.2,125,10.63,14.0,2,3.78,1
1334,91,1,0,1,34,175.3,96,29.8,262.3,122,22.3,143.9,76,6.48,5.6,11,1.51,1
1023,131,1,0,1,28,249.6,87,42.43,227.2,138,19.31,239.9,92,10.8,7.6,3,2.05,3
2927,107,0,0,0,0,114.9,119,19.53,239.7,91,20.37,165.3,112,7.44,12.6,5,3.4,2
3549,77,1,0,0,0,184.7,130,31.4,194.0,105,16.49,249.1,91,11.21,9.0,4,2.43,1
567,189,1,0,1,38,256.7,98,43.64,150.5,120,12.79,123.0,87,5.54,11.4,3,3.08,3
3166,113,0,0,0,0,198.6,115,33.76,258.0,106,21.93,245.8,104,11.06,10.2,6,2.75,1
1151,73,1,0,0,0,217.8,91,37.03,220.6,97,18.75,277.3,89,12.48,10.3,6,2.78,1
82,120,0,0,0,0,212.1,131,36.06,209.4,104,17.8,167.2,96,7.52,5.3,5,1.43,1
4149,140,3,0,0,0,201.9,114,34.32,181.7,97,15.44,184.5,122,8.3,12.1,10,3.27,0
51,38,0,0,0,0,131.2,98,22.3,162.9,97,13.85,159.0,106,7.15,8.2,6,2.21,2
4194,80,1,0,0,0,209.9,109,35.68,226.1,56,19.22,154.2,121,6.94,9.0,5,2.43,1
2849,117,1,0,1,38,259.3,94,44.08,245.6,71,20.88,269.3,125,12.12,9.2,1,2.48,3
3189,99,0,0,0,0,193.3,51,32.86,240.1,117,20.41,145.7,92,6.56,12.2,4,3.29,1
1650,128,1,0,0,0,148.5,105,25.25,243.0,106,20.66,255.2,114,11.48,6.8,2,1.84,1
243,96,3,0,1,18,172.7,86,29.36,133.4,113,11.34,259.5,70,11.68,9.8,3,2.65,1
1792,102,1,0,1,25,137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2
744,103,1,0,0,0,198.5,112,33.75,42.5,90,3.61,179.2,124,8.06,12.4,5,3.35,0
1684,59,0,0,0,0,159.5,96,27.12,167.2,123,14.21,138.6,106,6.24,10.2,4,2.75,0
297,90,0,0,1,29,150.1,109,25.52,264.7,103,22.5,178.4,97,8.03,5.8,4,1.57,1
2701,108,1,0,0,0,193.3,126,32.86,154.7,85,13.15,174.8,98,7.87,9.4,6,2.54,3
467,75,3,0,1,37,121.5,97,20.66,271.4,110,23.07,248.7,97,11.19,11.3,5,3.05,2
873,161,3,0,1,38,240.4,112,40.87,201.8,102,17.15,206.1,112,9.27,16.1,6,4.35,0
3341,112,0,0,0,0,168.4,53,28.63,187.5,68,15.94,204.5,125,9.2,9.8,3,2.65,1
3611,56,1,0,0,0,222.9,100,37.89,145.2,110,12.34,170.6,129,7.68,5.6,8,1.51,1
1786,105,3,0,0,0,119.3,82,20.28,185.1,111,15.73,157.0,74,7.07,10.9,4,2.94,2
2387,159,1,0,0,0,167.4,68,28.46,143.8,74,12.22,140.1,111,6.3,10.3,3,2.78,0
1853,54,1,0,1,24,92.3,88,15.69,193.1,98,16.41,99.3,119,4.47,11.6,3,3.13,2
1386,95,1,0,1,36,283.1,112,48.13,286.2,86,24.33,261.7,129,11.78,11.3,3,3.05,3
3969,105,0,0,0,0,160.3,86,27.25,195.2,80,16.59,163.3,109,7.35,12.7,3,3.43,2
2904,82,0,0,0,0,183.6,111,31.21,303.5,88,25.8,189.8,115,8.54,10.3,6,2.78,0
258,110,1,0,1,38,236.3,102,40.17,195.9,112,16.65,183.5,82,8.26,9.7,6,2.62,1
2071,63,3,0,0,0,207.6,96,35.29,229.0,112,19.47,162.6,131,7.32,13.3,2,3.59,1
568,123,0,0,0,0,159.1,94,27.05,241.6,119,20.54,202.4,120,9.11,6.5,1,1.76,1
3068,114,1,0,1,34,114.5,64,19.47,229.3,84,19.49,288.8,68,13.0,10.4,16,2.81,0
1958,106,3,0,0,0,159.6,94,27.13,276.8,118,23.53,223.5,65,10.06,8.8,3,2.38,0
1536,116,1,0,1,23,253.0,78,43.01,138.9,121,11.81,277.8,104,12.5,11.8,3,3.19,2
940,189,1,0,0,0,208.3,106,35.41,236.7,123,20.12,179.1,120,8.06,11.3,5,3.05,3
2837,138,3,0,0,0,89.1,117,15.15,126.8,46,10.78,190.5,71,8.57,9.9,4,2.67,2
363,100,3,0,0,0,278.0,76,47.26,176.7,74,15.02,219.5,126,9.88,8.3,4,2.24,0
2885,39,3,0,0,0,121.6,99,20.67,267.6,99,22.75,99.7,88,4.49,7.1,2,1.92,1
2241,101,1,0,0,0,232.7,114,39.56,186.4,123,15.84,153.3,122,6.9,11.5,6,3.11,5
2484,24,0,0,0,0,149.0,73,25.33,131.0,81,11.14,238.6,69,10.74,8.6,3,2.32,2
3045,171,3,1,0,0,191.6,83,32.57,181.1,103,15.39,195.3,73,8.79,8.6,3,2.32,3
1072,28,1,0,0,0,121.7,48,20.69,125.8,112,10.69,261.6,122,11.77,8.3,2,2.24,6
2739,87,0,0,0,0,186.9,79,31.77,182.6,105,15.52,143.1,90,6.44,4.2,14,1.13,1
2232,76,3,0,0,0,165.7,94,28.17,257.4,80,21.88,170.8,114,7.69,10.0,4,2.7,1
1945,114,1,0,0,0,155.3,75,26.4,169.9,87,14.44,207.0,133,9.32,12.6,5,3.4,2
1659,116,3,0,0,0,137.4,126,23.36,120.0,94,10.2,130.3,64,5.86,12.4,2,3.35,3
1949,98,1,1,1,23,245.5,54,41.74,292.7,83,24.88,184.0,90,8.28,10.8,7,2.92,1
3522,32,3,0,0,0,230.7,122,39.22,204.7,134,17.4,142.0,86,6.39,8.7,3,2.35,2
1925,100,0,0,0,0,210.9,85,35.85,329.3,69,27.99,127.1,78,5.72,9.4,5,2.54,4
519,87,3,0,0,0,256.2,105,43.55,160.7,102,13.66,249.4,80,11.22,7.4,2,2.0,4
2779,65,0,0,0,0,207.7,109,35.31,217.5,117,18.49,125.6,111,5.65,8.0,5,2.16,1
3407,132,1,0,0,0,138.7,101,23.58,257.5,85,21.89,165.6,92,7.45,7.8,1,2.11,2
1836,166,3,1,0,0,47.7,89,8.11,264.4,95,22.47,235.2,97,10.58,13.2,3,3.56,0
977,130,3,0,0,0,154.0,95,26.18,205.9,106,17.5,233.7,75,10.52,12.9,1,3.48,1
2452,55,1,0,0,0,245.5,130,41.74,192.7,54,16.38,141.7,83,6.38,9.1,4,2.46,1
2672,183,1,0,0,0,190.0,100,32.3,246.6,78,20.96,304.2,107,13.69,9.5,4,2.57,1
3364,142,1,0,1,22,198.3,144,33.71,157.2,96,13.36,180.9,114,8.14,11.1,4,3.0,2
2548,91,3,0,0,0,109.8,100,18.67,189.6,104,16.12,206.7,85,9.3,11.1,3,3.0,1
2173,61,1,0,0,0,197.3,67,33.54,264.5,106,22.48,210.5,116,9.47,9.0,6,2.43,1
2565,75,1,0,1,42,248.9,93,42.31,170.8,108,14.52,104.5,91,4.7,11.2,8,3.02,1
3749,85,1,0,0,0,234.5,113,39.87,237.3,116,20.17,122.7,110,5.52,12.9,3,3.48,4
1561,119,0,0,0,0,287.1,115,48.81,159.3,99,13.54,216.8,86,9.76,13.9,1,3.75,2
2083,138,1,0,0,0,251.0,119,42.67,91.2,96,7.75,142.2,87,6.4,13.8,3,3.73,3
2299,144,1,0,0,0,133.3,101,22.66,255.5,127,21.72,228.6,68,10.29,11.6,2,3.13,0
3175,174,1,0,0,0,72.2,80,12.27,173.4,81,14.74,130.1,121,5.85,11.0,5,2.97,2
237,137,0,0,0,0,205.9,88,35.0,209.3,86,17.79,289.9,84,13.05,14.5,4,3.92,2
2427,153,1,0,0,0,228.9,102,38.91,160.7,136,13.66,203.1,109,9.14,12.5,2,3.38,0
2815,149,1,0,1,18,148.5,106,25.25,114.5,106,9.73,178.3,98,8.02,6.5,4,1.76,0
3897,87,1,0,1,28,202.7,124,34.46,248.9,98,21.16,184.7,50,8.31,14.7,6,3.97,1
610,94,3,0,0,0,271.2,105,46.1,202.6,105,17.22,221.6,51,9.97,11.5,3,3.11,3
2984,148,3,0,0,0,230.6,92,39.2,185.6,97,15.78,183.2,79,8.24,6.2,4,1.67,2
1560,148,3,1,0,0,148.2,138,25.19,159.6,123,13.57,197.4,62,8.88,8.6,3,2.32,2
3472,130,0,0,0,0,162.0,62,27.54,278.1,108,23.64,197.5,82,8.89,9.1,4,2.46,1
2818,122,3,1,0,0,140.0,101,23.8,196.4,77,16.69,120.1,133,5.4,9.7,4,2.62,4
2326,61,0,0,1,40,105.0,78,17.85,180.6,100,15.35,174.1,115,7.83,10.2,2,2.75,2
2105,80,3,0,1,22,196.4,115,33.39,150.3,109,12.78,176.2,75,7.93,9.3,1,2.51,0
1718,154,1,1,0,0,145.9,69,24.8,208.2,141,17.7,180.9,106,8.14,14.4,10,3.89,0
3975,82,0,0,0,0,182.3,106,30.99,259.9,102,22.09,150.5,98,6.77,10.9,6,2.94,1
267,104,0,0,0,0,138.7,107,23.58,256.9,113,21.84,234.9,74,10.57,10.0,3,2.7,0
152,73,1,0,0,0,214.3,145,36.43,268.5,135,22.82,241.2,92,10.85,10.8,13,2.92,1
3560,82,3,0,0,0,191.9,95,32.62,116.7,105,9.92,202.6,113,9.12,8.2,5,2.21,0
1748,90,1,0,0,0,114.4,122,19.45,127.7,154,10.85,253.1,109,11.39,10.1,5,2.73,2
8,65,1,0,0,0,129.1,137,21.95,228.5,83,19.42,208.8,111,9.4,12.7,6,3.43,4
265,86,3,0,0,0,176.3,79,29.97,259.2,97,22.03,287.4,78,12.93,6.2,3,1.67,0
616,101,3,0,0,0,190.7,72,32.42,208.6,103,17.73,203.8,111,9.17,8.8,8,2.38,1
2797,148,0,0,1,33,241.7,84,41.09,165.8,84,14.09,160.6,80,7.23,11.3,3,3.05,1
3735,125,1,0,0,0,138.5,96,23.55,159.7,117,13.57,212.7,91,9.57,7.7,3,2.08,2
959,105,1,0,1,29,179.4,113,30.5,275.4,100,23.41,246.1,105,11.07,10.0,5,2.7,0
3640,81,1,0,1,33,200.3,103,34.05,216.9,96,18.44,249.8,100,11.24,15.5,4,4.19,1
4129,121,0,0,1,12,127.2,56,21.62,241.6,114,20.54,176.6,84,7.95,13.2,3,3.56,3
3948,60,0,0,0,0,194.2,107,33.01,174.0,107,14.79,89.3,83,4.02,11.2,2,3.02,2
668,100,1,0,1,26,153.7,115,26.13,137.8,146,11.71,213.5,104,9.61,15.9,5,4.29,1
2408,100,3,0,0,0,78.7,98,13.38,225.6,102,19.18,150.4,106,6.77,14.0,8,3.78,0
2207,97,3,0,0,0,225.1,90,38.27,279.5,127,23.76,233.8,103,10.52,8.8,4,2.38,0
1109,103,1,0,0,0,141.3,123,24.02,253.6,87,21.56,215.8,96,9.71,6.4,2,1.73,1
2918,110,3,0,0,0,220.9,100,37.55,279.6,76,23.77,239.8,107,10.79,13.5,9,3.65,1
2715,105,0,0,0,0,232.6,96,39.54,253.4,117,21.54,154.0,101,6.93,10.5,9,2.84,1
97,64,3,0,0,0,162.6,83,27.64,152.3,109,12.95,57.5,122,2.59,14.2,3,3.83,1
1447,109,1,1,0,0,268.4,85,45.63,150.6,131,12.8,297.9,84,13.41,9.7,8,2.62,2
1824,89,0,1,0,0,206.9,134,35.17,167.7,105,14.25,155.7,86,7.01,10.9,4,2.94,0
2560,101,1,0,1,28,220.3,96,37.45,285.8,72,24.29,203.0,111,9.14,9.4,6,2.54,4
799,114,1,0,1,34,154.4,109,26.25,221.4,142,18.82,208.5,103,9.38,10.3,5,2.78,0
1093,76,0,0,0,0,203.6,61,34.61,161.7,127,13.74,175.9,97,7.92,8.4,3,2.27,0
81,99,1,0,0,0,198.2,87,33.69,207.3,76,17.62,190.9,113,8.59,8.7,3,2.35,4
3169,21,3,0,0,0,197.6,105,33.59,206.4,88,17.54,169.6,143,7.63,9.6,2,2.59,3
3928,95,0,0,1,45,116.4,115,19.79,283.7,123,24.11,285.2,103,12.83,12.8,4,3.46,1
2322,21,1,0,0,0,223.2,142,37.94,216.5,114,18.4,214.7,111,9.66,12.4,2,3.35,1
1090,120,1,0,0,0,221.3,106,37.62,267.6,98,22.75,111.5,80,5.02,9.3,7,2.51,0
1172,45,3,0,0,0,155.7,110,26.47,260.3,103,22.13,192.2,98,8.65,11.0,1,2.97,1
1514,92,1,0,1,47,141.6,95,24.07,207.9,130,17.67,203.6,95,9.16,10.2,11,2.75,0
2658,120,3,0,0,0,192.6,123,32.74,206.4,105,17.54,283.2,93,12.74,10.8,3,2.92,1
4068,127,0,0,0,0,189.7,110,32.25,142.4,116,12.1,175.2,79,7.88,8.5,8,2.3,2
436,30,3,0,0,0,227.4,88,38.66,182.5,100,15.51,191.7,134,8.63,12.5,3,3.38,0
3863,122,1,0,1,30,237.7,94,40.41,154.7,91,13.15,223.1,98,10.04,9.5,3,2.57,1
142,179,0,0,0,0,219.2,92,37.26,149.4,125,12.7,244.7,104,11.01,6.1,5,1.65,0
1380,116,0,0,0,0,159.4,79,27.1,179.5,88,15.26,167.8,71,7.55,9.7,2,2.62,6
512,110,1,1,0,0,293.3,79,49.86,188.5,90,16.02,266.9,91,12.01,14.5,4,3.92,0
2132,108,0,0,0,0,73.8,105,12.55,143.4,114,12.19,170.2,98,7.66,10.9,3,2.94,2
3917,57,3,0,1,25,144.0,81,24.48,187.2,112,15.91,158.6,122,7.14,8.5,6,2.3,3
1705,134,0,0,0,0,183.8,111,31.25,123.5,92,10.5,160.7,105,7.23,6.1,2,1.65,1
2817,163,1,1,0,0,197.2,90,33.52,188.5,113,16.02,211.1,94,9.5,7.8,8,2.11,1
220,114,3,0,1,28,225.8,94,38.39,193.0,117,16.41,232.4,100,10.46,8.4,9,2.27,4
613,93,1,1,1,20,187.5,110,31.88,169.8,94,14.43,175.3,127,7.89,12.1,4,3.27,1
3834,71,1,0,0,0,112.1,122,19.06,157.9,86,13.42,271.6,104,12.22,11.1,5,3.0,0
1778,94,3,0,1,28,233.2,88,39.64,113.3,102,9.63,118.0,71,5.31,16.1,4,4.35,0
3737,100,3,0,0,0,254.2,97,43.21,262.0,88,22.27,256.3,82,11.53,13.6,6,3.67,0
3389,54,1,0,1,28,217.4,98,36.96,246.2,120,20.93,127.0,92,5.72,7.5,8,2.03,1
4112,97,0,0,0,0,169.2,91,28.76,224.6,122,19.09,108.0,115,4.86,13.0,5,3.51,1
1356,21,1,0,1,19,132.7,94,22.56,204.6,101,17.39,154.7,78,6.96,12.9,7,3.48,3
479,113,1,0,0,0,209.4,151,35.6,347.3,113,29.52,246.0,116,11.07,7.4,2,2.0,1
3019,81,1,0,1,17,268.1,94,45.58,156.1,124,13.27,160.4,90,7.22,13.6,5,3.67,2
1619,103,0,0,0,0,150.6,125,25.6,169.1,126,14.37,221.2,104,9.95,10.4,8,2.81,8
4128,158,3,0,0,0,245.1,68,41.67,195.8,100,16.64,244.2,80,10.99,11.5,4,3.11,2
4196,89,1,0,0,0,242.5,71,41.23,213.3,109,18.13,231.0,84,10.4,6.3,3,1.7,3
2464,127,1,1,0,0,256.5,87,43.61,222.1,101,18.88,156.7,122,7.05,13.0,3,3.51,1
87,122,0,0,0,0,170.5,94,28.99,173.7,109,14.76,248.6,75,11.19,11.3,2,3.05,1
221,119,0,0,0,0,138.3,89,23.51,170.5,78,14.49,263.9,98,11.88,13.5,6,3.65,3
1096,141,3,0,1,22,215.4,123,36.62,328.7,98,27.94,160.5,89,7.22,7.8,6,2.11,1
557,32,0,0,1,26,266.7,109,45.34,232.3,107,19.75,212.8,98,9.58,16.3,4,4.4,1
1788,128,0,1,1,18,222.1,89,37.76,160.6,109,13.65,218.8,102,9.85,13.6,2,3.67,0
2589,116,3,0,1,35,118.0,103,20.06,167.2,106,14.21,205.7,102,9.26,11.8,2,3.19,2
3732,95,3,0,1,24,129.4,120,22.0,159.8,68,13.58,214.4,83,9.65,12.6,4,3.4,4
272,143,0,0,1,33,239.2,109,40.66,235.5,112,20.02,156.3,95,7.03,9.5,4,2.57,1
3266,105,0,0,0,0,181.9,70,30.92,233.5,83,19.85,194.6,80,8.76,8.1,9,2.19,1
891,101,3,0,0,0,93.8,127,15.95,150.0,104,12.75,241.1,116,10.85,10.7,2,2.89,1
3875,105,1,0,0,0,132.3,105,22.49,144.5,89,12.28,195.5,127,8.8,5.4,3,1.46,0
1030,109,3,0,0,0,170.7,101,29.02,240.2,82,20.42,119.0,112,5.36,11.4,4,3.08,2
1254,138,1,0,0,0,133.9,87,22.76,166.4,110,14.14,193.5,139,8.71,15.4,3,4.16,1
3088,75,1,0,0,0,184.8,126,31.42,198.6,103,16.88,103.0,90,4.64,8.3,3,2.24,1
3999,140,1,0,0,0,160.5,123,27.29,185.9,110,15.8,150.4,94,6.77,10.7,5,2.89,1
1422,98,1,0,0,0,72.8,107,12.38,186.4,103,15.84,175.3,110,7.89,10.5,4,2.84,3
217,78,3,0,0,0,168.3,110,28.61,221.2,73,18.8,241.0,136,10.85,12.5,1,3.38,1
1463,80,1,0,0,0,268.7,120,45.68,301.0,147,25.59,167.0,140,7.52,5.8,1,1.57,2
88,95,0,0,0,0,238.1,65,40.48,187.2,98,15.91,190.0,115,8.55,11.8,4,3.19,4
3271,57,1,1,0,0,227.4,94,38.66,146.4,115,12.44,211.4,92,9.51,8.3,5,2.24,1
2811,128,1,0,0,0,147.7,94,25.11,283.3,83,24.08,188.3,124,8.47,6.9,5,1.86,2
3283,36,1,0,0,0,184.6,132,31.38,193.7,69,16.46,283.5,83,12.76,5.9,3,1.59,1
2843,75,1,0,0,0,225.3,124,38.3,228.0,81,19.38,254.3,106,11.44,11.7,3,3.16,1
2780,120,3,0,1,27,128.5,115,21.85,163.7,91,13.91,242.9,121,10.93,0.0,0,0.0,1
2705,87,1,0,0,0,240.0,83,40.8,134.1,106,11.4,189.1,84,8.51,9.3,2,2.51,0
3575,78,1,1,0,0,71.5,126,12.16,166.8,127,14.18,211.6,86,9.52,8.3,2,2.24,3
2138,111,3,0,0,0,123.1,88,20.93,213.9,84,18.18,184.9,88,8.32,12.0,2,3.24,5
2594,122,0,0,1,29,195.4,83,33.22,268.2,93,22.8,168.0,95,7.56,8.4,6,2.27,3
90,93,3,0,1,21,117.9,131,20.04,164.5,115,13.98,217.0,86,9.76,9.8,3,2.65,1
2237,105,1,0,1,24,274.7,99,46.7,193.5,118,16.45,299.6,109,13.48,10.8,3,2.92,3
1186,115,1,0,0,0,132.0,90,22.44,197.5,75,16.79,175.8,114,7.91,0.0,0,0.0,3
1458,92,1,0,0,0,157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,3,3.73,1
2314,122,1,0,0,0,119.3,93,20.28,223.9,103,19.03,211.9,122,9.54,8.7,4,2.35,2
279,151,0,0,1,17,214.7,97,36.5,138.5,90,11.77,169.1,44,7.61,8.6,4,2.32,1
1683,70,1,0,0,0,7.9,100,1.34,136.4,83,11.59,156.6,89,7.05,12.1,1,3.27,0
3270,121,1,0,1,22,212.3,107,36.09,238.0,94,20.23,332.8,114,14.98,10.4,2,2.81,1
2796,74,3,0,0,0,203.8,77,34.65,205.1,111,17.43,154.9,109,6.97,9.0,2,2.43,1
558,151,0,0,0,0,175.3,106,29.8,144.3,87,12.27,160.2,88,7.21,11.8,5,3.19,0
3501,106,3,0,0,0,168.4,85,28.63,123.3,95,10.48,162.5,83,7.31,4.6,4,1.24,3
454,95,3,1,1,41,136.8,91,23.26,200.8,61,17.07,133.7,67,6.02,10.3,9,2.78,5
86,95,0,0,0,0,135.0,99,22.95,183.6,106,15.61,245.3,102,11.04,12.5,9,3.38,1
1288,143,1,0,0,0,223.3,99,37.96,167.1,128,14.2,203.0,84,9.14,4.5,4,1.22,0
4106,113,0,0,0,0,161.1,133,27.39,205.3,95,17.45,60.3,93,2.71,12.2,2,3.29,2
1583,67,3,0,0,0,152.5,131,25.93,252.4,107,21.45,185.4,104,8.34,4.9,3,1.32,2
301,77,0,0,0,0,230.0,87,39.1,103.2,138,8.77,309.6,136,13.93,11.3,3,3.05,2
2912,74,0,0,0,0,156.3,102,26.57,273.1,118,23.21,215.8,113,9.71,9.0,4,2.43,3
804,97,0,0,0,0,217.6,81,36.99,320.5,51,27.24,150.7,110,6.78,4.2,3,1.13,0
1543,50,0,0,0,0,301.7,82,51.29,167.1,118,14.2,72.2,89,3.25,10.5,6,2.84,1
3769,171,0,0,0,0,171.9,99,29.22,249.2,95,21.18,174.9,81,7.87,12.5,4,3.38,1
2359,134,1,0,0,0,244.1,99,41.5,246.9,111,20.99,200.0,133,9.0,7.2,2,1.94,0
2743,75,3,0,1,28,200.6,96,34.1,164.1,111,13.95,169.6,153,7.63,2.5,5,0.68,1
4088,116,0,0,0,0,211.3,91,35.92,190.9,116,16.23,184.1,134,8.28,6.3,4,1.7,2
3240,54,0,0,0,0,197.7,84,33.61,221.3,89,18.81,189.4,109,8.52,7.8,3,2.11,2
1876,67,0,0,0,0,176.2,120,29.95,236.0,138,20.06,152.5,104,6.86,10.6,4,2.86,1
2994,94,1,0,0,0,195.1,105,33.17,272.4,100,23.15,142.7,102,6.42,11.5,16,3.11,1
3483,100,1,1,0,0,156.3,82,26.57,259.4,91,22.05,143.7,93,6.47,8.3,7,2.24,5
